	set1_id	set1_country	set1_city	set2_id	set2_country	set2_city	set1_orgname_with_city	set2_orgname_with_city	set1_tokens	set2_tokens	similarity	id_match
422	60301273	China	Hangzhou	60299800	China	Hangzhou	Hangzhou Jianpei Technology Co., Ltd., Hangzhou	Hangzhou Jianpei Technology Co., Ltd, Hangzhou	hangzhou|jianpei|technology|hangzhou	hangzhou|jianpei|technology|hangzhou	1.0	False
423	60299800	China	Hangzhou	60301273	China	Hangzhou	Hangzhou Jianpei Technology Co., Ltd, Hangzhou	Hangzhou Jianpei Technology Co., Ltd., Hangzhou	hangzhou|jianpei|technology|hangzhou	hangzhou|jianpei|technology|hangzhou	1.0	False
424	60293793	South Korea	Seongnam	60107967	South Korea	Seongnam	SK Chemicals Co., Ltd., Seongnam	SK Chemicals, Seongnam	sk|chemicals|seongnam	sk|chemicals|seongnam	1.0	False
425	60304371	United States	Santa Clara	60024780	United States	Santa Clara	Agilent Technologies, Inc., Santa Clara	Agilent Technologies, Santa Clara	agilent|technologies|santa|clara	agilent|technologies|santa|clara	1.0	False
426	60300515	Germany	Hennigsdorf	60299301	Germany	Hennigsdorf	B.R.A.H.M.S GmbH, Hennigsdorf	B·R·A·H·M·S GmbH, Hennigsdorf	b|r|h|m|s|gmbh|hennigsdorf	b|r|h|m|s|gmbh|hennigsdorf	1.0	False
427	60299301	Germany	Hennigsdorf	60300515	Germany	Hennigsdorf	B·R·A·H·M·S GmbH, Hennigsdorf	B.R.A.H.M.S GmbH, Hennigsdorf	b|r|h|m|s|gmbh|hennigsdorf	b|r|h|m|s|gmbh|hennigsdorf	1.0	False
428	60295134	United States	Atlanta	60079818	United States	Atlanta	Novelis Inc., Atlanta	Novelis, Inc., Atlanta	novelis|atlanta	novelis|atlanta	1.0	False
429	60295134	United States	Atlanta	60079818	United States	Atlanta	Novelis Inc., Atlanta	Novelis, Atlanta	novelis|atlanta	novelis|atlanta	1.0	False
430	60322598	United States	New York	60327454	United States	New York	Novita Pharmaceuticals, Inc., New York	Novita Pharmaceuticals, Inc, New York	novita|pharmaceuticals|new|york	novita|pharmaceuticals|new|york	1.0	False
431	60322604	United States	Gaithersburg	60138508	United States	Gaithersburg	Novavax Inc, Gaithersburg	Novavax, Inc., Gaithersburg	novavax|gaithersburg	novavax|gaithersburg	1.0	False
432	60327454	United States	New York	60322598	United States	New York	Novita Pharmaceuticals, Inc, New York	Novita Pharmaceuticals, Inc., New York	novita|pharmaceuticals|new|york	novita|pharmaceuticals|new|york	1.0	False
433	60297657	United States	Franklinton	60299342	United States	Franklinton	Novozymes North America Inc, Franklinton	Novozymes North America, Inc., Franklinton	novozymes|north|america|franklinton	novozymes|north|america|franklinton	1.0	False
434	60299342	United States	Franklinton	60297657	United States	Franklinton	Novozymes North America, Inc., Franklinton	Novozymes North America Inc, Franklinton	novozymes|north|america|franklinton	novozymes|north|america|franklinton	1.0	False
435	60297650	United States	San Diego	60074646	United States	San Diego	NovaCardia, Inc., San Diego	NovaCardia Inc., San Diego	novacardia|san|diego	novacardia|san|diego	1.0	False
436	60300203	United States	St. Louis	60008787	United States	St. Louis	Emerson Electric Co., St. Louis	Emerson Electric, St. Louis	emerson|electric|st|louis	emerson|electric|st|louis	1.0	False
437	60298995	United States	Mountain View	60114282	United States	Mountain View	Edison Pharmaceuticals Inc., Mountain View	Edison Pharmaceuticals, Inc., Mountain View	edison|pharmaceuticals|mountain|view	edison|pharmaceuticals|mountain|view	1.0	False
438	60295772	Japan	Tokyo	60031785	Japan	Tokyo	Asahi Glass Co., Ltd., Tokyo	Asahi Glass, Tokyo	asahi|glass|tokyo	asahi|glass|tokyo	1.0	False
439	60301599	Japan	Tokyo	60028025	Japan	Tokyo	Asahi Breweries, Tokyo	Asahi Breweries Ltd., Tokyo	asahi|breweries|tokyo	asahi|breweries|tokyo	1.0	False
440	60301599	Japan	Tokyo	60028025	Japan	Tokyo	Asahi Breweries, Tokyo	Asahi Breweries, Ltd., Tokyo	asahi|breweries|tokyo	asahi|breweries|tokyo	1.0	False
441	60306724	United States	San Diego	60299241	United States	San Diego	Sun Genomics Inc., San Diego	Sun Genomics, Inc., San Diego	sun|genomics|san|diego	sun|genomics|san|diego	1.0	False
442	60299241	United States	San Diego	60306724	United States	San Diego	Sun Genomics, Inc., San Diego	Sun Genomics Inc., San Diego	sun|genomics|san|diego	sun|genomics|san|diego	1.0	False
443	60295604	United States	Chicago	60294511	United States	Chicago	Tempus Labs, Chicago	Tempus Labs, Inc., Chicago	tempus|labs|chicago	tempus|labs|chicago	1.0	False
444	60309298	United States	Palo Alto	60313351	United States	Palo Alto	PsiQuantum, Corp., Palo Alto	PsiQuantum, corp., Palo Alto	psiquantum|corp|palo|alto	psiquantum|corp|palo|alto	1.0	False
445	60313351	United States	Palo Alto	60309298	United States	Palo Alto	PsiQuantum, corp., Palo Alto	PsiQuantum, Corp., Palo Alto	psiquantum|corp|palo|alto	psiquantum|corp|palo|alto	1.0	False
446	60294511	United States	Chicago	60295604	United States	Chicago	Tempus Labs, Inc., Chicago	Tempus Labs, Chicago	tempus|labs|chicago	tempus|labs|chicago	1.0	False
447	60342738	Japan	Tokyo	60322545	Japan	Tokyo	Nisshinbo Industries, Inc., Tokyo	Nisshinbo Industries Inc, Tokyo	nisshinbo|industries|tokyo	nisshinbo|industries|tokyo	1.0	False
448	60322545	Japan	Tokyo	60342738	Japan	Tokyo	Nisshinbo Industries Inc, Tokyo	Nisshinbo Industries, Inc., Tokyo	nisshinbo|industries|tokyo	nisshinbo|industries|tokyo	1.0	False
449	60304205	United States	Boston	60001344	United States	Boston	Tufts Medical Center, Inc., Boston	Tufts Medical Center, Boston	tufts|medical|center|boston	tufts|medical|center|boston	1.0	False
450	60295095	United States	Cambridge	60077592	United States	Cambridge	Momenta Pharmaceuticals Inc., Cambridge	Momenta Pharmaceuticals, Inc., Cambridge	momenta|pharmaceuticals|cambridge	momenta|pharmaceuticals|cambridge	1.0	False
451	60320599	South Korea	Seoul	60323920	South Korea	Seoul	Neuracle Science Co., Ltd., Seoul	Neuracle Science, Seoul	neuracle|science|seoul	neuracle|science|seoul	1.0	False
452	60298660	United States	Waltham	60294533	United States	Waltham	Neurostim Solutions, LLC, Waltham	Neurostim Solutions LLC, Waltham	neurostim|solutions|llc|waltham	neurostim|solutions|llc|waltham	1.0	False
453	60323918	China	Xiamen	60320597	China	Xiamen	Neuboron Therapy System  Ltd, Xiamen	Neuboron Therapy System, Xiamen	neuboron|therapy|system|xiamen	neuboron|therapy|system|xiamen	1.0	False
454	60320597	China	Xiamen	60323918	China	Xiamen	Neuboron Therapy System, Xiamen	Neuboron Therapy System  Ltd, Xiamen	neuboron|therapy|system|xiamen	neuboron|therapy|system|xiamen	1.0	False
455	60294533	United States	Waltham	60298660	United States	Waltham	Neurostim Solutions LLC, Waltham	Neurostim Solutions, LLC, Waltham	neurostim|solutions|llc|waltham	neurostim|solutions|llc|waltham	1.0	False
456	60323920	South Korea	Seoul	60320599	South Korea	Seoul	Neuracle Science, Seoul	Neuracle Science Co., Ltd., Seoul	neuracle|science|seoul	neuracle|science|seoul	1.0	False
457	60309333	China	Beijing	60308909	China	Beijing	Sinopharm Weiqida Pharmaceutical Co Ltd, Beijing	Sinopharm Weiqida Pharmaceutical Co. Ltd, Beijing	sinopharm|weiqida|pharmaceutical|beijing	sinopharm|weiqida|pharmaceutical|beijing	1.0	False
458	60308909	China	Beijing	60309333	China	Beijing	Sinopharm Weiqida Pharmaceutical Co. Ltd, Beijing	Sinopharm Weiqida Pharmaceutical Co Ltd, Beijing	sinopharm|weiqida|pharmaceutical|beijing	sinopharm|weiqida|pharmaceutical|beijing	1.0	False
459	60318887	China	Luoyang	60324572	China	Luoyang	Sinosteel Luoyang Institute of Refractories Research Co., Ltd, Luoyang	Sinosteel Luoyang Institute of Refractories Research Co., Ltd., Luoyang	sinosteel|luoyang|institute|refractories|research|luoyang	sinosteel|luoyang|institute|refractories|research|luoyang	1.0	False
460	60324572	China	Luoyang	60318887	China	Luoyang	Sinosteel Luoyang Institute of Refractories Research Co., Ltd., Luoyang	Sinosteel Luoyang Institute of Refractories Research Co., Ltd, Luoyang	sinosteel|luoyang|institute|refractories|research|luoyang	sinosteel|luoyang|institute|refractories|research|luoyang	1.0	False
461	60318888	United States	Germantown	60324543	United States	Germantown	Sirnaomics, Inc, Germantown	Sirnaomics, Inc., Germantown	sirnaomics|germantown	sirnaomics|germantown	1.0	False
462	60324543	United States	Germantown	60318888	United States	Germantown	Sirnaomics, Inc., Germantown	Sirnaomics, Inc, Germantown	sirnaomics|germantown	sirnaomics|germantown	1.0	False
463	60294203	Canada	Toronto	60310027	Canada	Toronto	Cyclica Inc., Toronto	Cyclica, Toronto	cyclica|toronto	cyclica|toronto	1.0	False
464	60310027	Canada	Toronto	60294203	Canada	Toronto	Cyclica, Toronto	Cyclica Inc., Toronto	cyclica|toronto	cyclica|toronto	1.0	False
465	60297126	Japan	Izumi	60298159	Japan	Izumi	M Technique Co., Ltd., Izumi	M.Technique Co., Ltd., Izumi	m|technique|izumi	m|technique|izumi	1.0	False
466	60292720	United Kingdom	Reading	60116857	United Kingdom	Reading	CountingLab, Reading	CountingLab Ltd, Reading	countinglab|reading	countinglab|reading	1.0	False
467	60298159	Japan	Izumi	60297126	Japan	Izumi	M.Technique Co., Ltd., Izumi	M Technique Co., Ltd., Izumi	m|technique|izumi	m|technique|izumi	1.0	False
468	60302345	Israel	Yokneam	60306892	Israel	Yokneam	Rakuto Bio Technologies Ltd., Yokneam	Rakuto bio technologies ltd., Yokneam	rakuto|bio|technologies|yokneam	rakuto|bio|technologies|yokneam	1.0	False
469	60306892	Israel	Yokneam	60302345	Israel	Yokneam	Rakuto bio technologies ltd., Yokneam	Rakuto Bio Technologies Ltd., Yokneam	rakuto|bio|technologies|yokneam	rakuto|bio|technologies|yokneam	1.0	False
470	60281260	India	Surampalem	60253273	India	Surampalem	Aditya Engineering College, Surampalem	Aditya College of Engineering, Surampalem	aditya|engineering|college|surampalem	aditya|college|engineering|surampalem	1.0	False
471	60295538	United States	Jupiter	60295201	United States	Jupiter	Curna Inc, Jupiter	Curna, Inc., Jupiter	curna|jupiter	curna|jupiter	1.0	False
472	60303155	China	Beijing	60301975	China	Beijing	Tus Cloud Control (Beijing) Technology Co., Ltd., Beijing	Tus Cloud Control (Beijing) Technology Ltd., Beijing	tus|cloud|control|beijing|technology|beijing	tus|cloud|control|beijing|technology|beijing	1.0	False
473	60295201	United States	Jupiter	60295538	United States	Jupiter	Curna, Inc., Jupiter	Curna Inc, Jupiter	curna|jupiter	curna|jupiter	1.0	False
474	60301975	China	Beijing	60303155	China	Beijing	Tus Cloud Control (Beijing) Technology Ltd., Beijing	Tus Cloud Control (Beijing) Technology Co., Ltd., Beijing	tus|cloud|control|beijing|technology|beijing	tus|cloud|control|beijing|technology|beijing	1.0	False
475	60280511	United States	Boston	60280411	United States	Boston	Department of Computer Science, Boston	Department of Computer Science, Boston	department|computer|science|boston	department|computer|science|boston	1.0	False
476	60342514	China	Hangzhou	60342126	China	Hangzhou	Department of Nutrition and Food Science, Hangzhou	Department of Food Science and Nutrition, Hangzhou	department|nutrition|food|science|hangzhou	department|food|science|nutrition|hangzhou	1.0	False
477	60280411	United States	Boston	60280511	United States	Boston	Department of Computer Science, Boston	Department of Computer Science, Boston	department|computer|science|boston	department|computer|science|boston	1.0	False
478	60342126	China	Hangzhou	60342514	China	Hangzhou	Department of Food Science and Nutrition, Hangzhou	Department of Nutrition and Food Science, Hangzhou	department|food|science|nutrition|hangzhou	department|nutrition|food|science|hangzhou	1.0	False
479	60309008	China	Mianyang	60310716	China	Mianyang	Sichuan Netop Telecom Co ltd., Mianyang	Sichuan Netop Telecom Co, Mianyang	sichuan|netop|telecom|mianyang	sichuan|netop|telecom|mianyang	1.0	False
480	60310716	China	Mianyang	60309008	China	Mianyang	Sichuan Netop Telecom Co, Mianyang	Sichuan Netop Telecom Co ltd., Mianyang	sichuan|netop|telecom|mianyang	sichuan|netop|telecom|mianyang	1.0	False
481	60295185	China	Chengdu	60294731	China	Chengdu	Sichuan Qiruike Technology Co., Ltd., Chengdu	Sichuan Qiruike Technology Co., Ltd, Chengdu	sichuan|qiruike|technology|chengdu	sichuan|qiruike|technology|chengdu	1.0	False
482	60294731	China	Chengdu	60295185	China	Chengdu	Sichuan Qiruike Technology Co., Ltd, Chengdu	Sichuan Qiruike Technology Co., Ltd., Chengdu	sichuan|qiruike|technology|chengdu	sichuan|qiruike|technology|chengdu	1.0	False
483	60292333	India	Namakkal	60097264	India	Namakkal	Paavai College of Engineering, Namakkal	Paavai Engineering College, Namakkal	paavai|college|engineering|namakkal	paavai|engineering|college|namakkal	1.0	False
484	60328630	Austria	Vienna	60031851	Austria	Vienna	Research Institute for Molecular Pathology, Vienna	Research Institute of Molecular Pathology, Vienna, Vienna	research|institute|molecular|pathology|vienna	research|institute|molecular|pathology|vienna|vienna	1.0	False
485	60308926	China	Shanghai	60113424	China	Shanghai	AECC Commercial Aircraft Engine Co., Ltd., Shanghai	AECC Commercial Aircraft Engine Co., Ltd, Shanghai	aecc|commercial|aircraft|engine|shanghai	aecc|commercial|aircraft|engine|shanghai	1.0	False
486	60280335	Turkey	Istanbul	60085882	Turkey	Istanbul	GATA  Haydarpaşa Eğitim Hastanesi Komutanlığı, Istanbul	GATA  Haydarpaşa Eğitim Hastanesi Komutanlığı, Istanbul	gata|haydarpa|e|itim|hastanesi|komutanl|istanbul	gata|haydarpa|e|itim|hastanesi|komutanl|istanbul	1.0	False
487	60308920	China	Shanghai	60274309	China	Shanghai	Transwarp, Shanghai	Transwarp. inc., Shanghai	transwarp|shanghai	transwarp|shanghai	1.0	False
488	60302826	United States	Philadelphia	60301685	United States	Philadelphia	Cira Discovery Sciences, Inc., Philadelphia	Cira Discovery Sciences, Philadelphia	cira|discovery|sciences|philadelphia	cira|discovery|sciences|philadelphia	1.0	False
489	60298162	Australia	Sydney	60298597	Australia	Sydney	Macquarie Research Ltd., Sydney	Macquarie Research Ltd, Sydney	macquarie|research|sydney	macquarie|research|sydney	1.0	False
490	60310829	United States	Durham	60323760	United States	Durham	SonoVol, Inc., Durham	Sonovol, Inc., Durham	sonovol|durham	sonovol|durham	1.0	False
491	60323760	United States	Durham	60310829	United States	Durham	Sonovol, Inc., Durham	SonoVol, Inc., Durham	sonovol|durham	sonovol|durham	1.0	False
492	60297102	United Kingdom	Edinburgh	60302631	United Kingdom	Edinburgh	Cirrus Logic International Semiconductor Ltd., Edinburgh	Cirrus Logic International Semiconductor Ltd, Edinburgh	cirrus|logic|international|semiconductor|edinburgh	cirrus|logic|international|semiconductor|edinburgh	1.0	False
493	60301685	United States	Philadelphia	60302826	United States	Philadelphia	Cira Discovery Sciences, Philadelphia	Cira Discovery Sciences, Inc., Philadelphia	cira|discovery|sciences|philadelphia	cira|discovery|sciences|philadelphia	1.0	False
494	60302631	United Kingdom	Edinburgh	60297102	United Kingdom	Edinburgh	Cirrus Logic International Semiconductor Ltd, Edinburgh	Cirrus Logic International Semiconductor Ltd., Edinburgh	cirrus|logic|international|semiconductor|edinburgh	cirrus|logic|international|semiconductor|edinburgh	1.0	False
495	60298597	Australia	Sydney	60298162	Australia	Sydney	Macquarie Research Ltd, Sydney	Macquarie Research Ltd., Sydney	macquarie|research|sydney	macquarie|research|sydney	1.0	False
496	60302758	United States	Boca Raton	60302143	United States	Boca Raton	ACK Ventures Holdings LLC, Boca Raton	ACK Ventures Holdings, LLC, Boca Raton	ack|ventures|holdings|llc|boca|raton	ack|ventures|holdings|llc|boca|raton	1.0	False
497	60311193	United States	San Francisco	60311303	United States	San Francisco	Siluria Technologies, Inc., San Francisco	Siluria Technologies, Inc, San Francisco	siluria|technologies|san|francisco	siluria|technologies|san|francisco	1.0	False
498	60311303	United States	San Francisco	60311193	United States	San Francisco	Siluria Technologies, Inc, San Francisco	Siluria Technologies, Inc., San Francisco	siluria|technologies|san|francisco	siluria|technologies|san|francisco	1.0	False
499	60302143	United States	Boca Raton	60302758	United States	Boca Raton	ACK Ventures Holdings, LLC, Boca Raton	ACK Ventures Holdings LLC, Boca Raton	ack|ventures|holdings|llc|boca|raton	ack|ventures|holdings|llc|boca|raton	1.0	False
500	60303054	United States	Redmond	60301855	United States	Redmond	NeoPath Inc., Redmond	NeoPath Inc, Redmond	neopath|redmond	neopath|redmond	1.0	False
501	60301855	United States	Redmond	60303054	United States	Redmond	NeoPath Inc, Redmond	NeoPath Inc., Redmond	neopath|redmond	neopath|redmond	1.0	False
502	60294854	Taiwan	Zhubei	60294407	Taiwan	Zhubei	Asclepiumm Taiwan Co., Ltd, Zhubei	Asclepiumm Taiwan Co., Ltd., Zhubei	asclepiumm|taiwan|zhubei	asclepiumm|taiwan|zhubei	1.0	False
503	60320591	United States	San Jose	60323901	United States	San Jose	NEO Semiconductor, Inc., San Jose	NEO Semiconductor, San Jose	neo|semiconductor|san|jose	neo|semiconductor|san|jose	1.0	False
504	60323901	United States	San Jose	60320591	United States	San Jose	NEO Semiconductor, San Jose	NEO Semiconductor, Inc., San Jose	neo|semiconductor|san|jose	neo|semiconductor|san|jose	1.0	False
505	60294407	Taiwan	Zhubei	60294854	Taiwan	Zhubei	Asclepiumm Taiwan Co., Ltd., Zhubei	Asclepiumm Taiwan Co., Ltd, Zhubei	asclepiumm|taiwan|zhubei	asclepiumm|taiwan|zhubei	1.0	False
506	60310463	China	Beijing	60019764	China	Beijing	China Mobile Communications Co., Ltd., Beijing	China Mobile Communications, Beijing	china|mobile|communications|beijing	china|mobile|communications|beijing	1.0	False
507	60295381	China	Tianjin	60294857	China	Tianjin	Asymchem Laboratories (Tianjin) Co., Ltd., Tianjin	Asymchem Laboratories (Tianjin) Co., Ltd, Tianjin	asymchem|laboratories|tianjin|tianjin	asymchem|laboratories|tianjin|tianjin	1.0	False
508	60294857	China	Tianjin	60295381	China	Tianjin	Asymchem Laboratories (Tianjin) Co., Ltd, Tianjin	Asymchem Laboratories (Tianjin) Co., Ltd., Tianjin	asymchem|laboratories|tianjin|tianjin	asymchem|laboratories|tianjin|tianjin	1.0	False
509	60319342	Ireland	Ringaskiddy	60294477	Ireland	Ringaskiddy	Hovione Scientia Limited, Ringaskiddy	Hovione Scientia Limited, Ringaskiddy	hovione|scientia|limited|ringaskiddy	hovione|scientia|limited|ringaskiddy	1.0	False
510	60294477	Ireland	Ringaskiddy	60319342	Ireland	Ringaskiddy	Hovione Scientia Limited, Ringaskiddy	Hovione Scientia Limited, Ringaskiddy	hovione|scientia|limited|ringaskiddy	hovione|scientia|limited|ringaskiddy	1.0	False
